"","version","doi","v1","v2","v3","v4","v5","v6"
"237","1.0 (2020-11-30)","doi:10.11587/7PFLIU",237,"anhaltung",1.89999997615814,1.55258703231812,0,0
"238","1.0 (2020-11-30)","doi:10.11587/7PFLIU",238,"anheizen",1.75,1.35680103302002,3,3
"239","1.0 (2020-11-30)","doi:10.11587/7PFLIU",239,"anhängen",2.77777767181396,1.01273941993713,3,3
"240","1.0 (2020-11-30)","doi:10.11587/7PFLIU",240,"anhängsel",1.9693877696991,1.16170942783356,3,3
"241","1.0 (2020-11-30)","doi:10.11587/7PFLIU",241,"anhängseldasein",1.88888883590698,0.781735956668854,2,2
"242","1.0 (2020-11-30)","doi:10.11587/7PFLIU",242,"anklage",1.02083337306976,1.27978694438934,0,0
"243","1.0 (2020-11-30)","doi:10.11587/7PFLIU",243,"anklagebank",2.25,1.42222619056702,3,3
"244","1.0 (2020-11-30)","doi:10.11587/7PFLIU",244,"anklageerhebung",1,0.942809045314789,2,0
"245","1.0 (2020-11-30)","doi:10.11587/7PFLIU",245,"anklageschrift",0.809523820877075,1.16700673103333,0,0
"246","1.0 (2020-11-30)","doi:10.11587/7PFLIU",246,"ankündigungsriese",2.5,0.70710676908493,2,2
"247","1.0 (2020-11-30)","doi:10.11587/7PFLIU",247,"ankündigungsweltmeister",2.15789484977722,1.01451456546783,3,3
"248","1.0 (2020-11-30)","doi:10.11587/7PFLIU",248,"ankündigungsweltmeisterschaft",0.375,0.74402379989624,0,0
"249","1.0 (2020-11-30)","doi:10.11587/7PFLIU",249,"anlassfall",1.63636362552643,1.32899725437164,0,0
"250","1.0 (2020-11-30)","doi:10.11587/7PFLIU",250,"anlasten",1.84210526943207,1.01451456546783,2,2
"251","1.0 (2020-11-30)","doi:10.11587/7PFLIU",251,"anlaßgesetzgebung",2.5,0.971825301647186,3,3
"252","1.0 (2020-11-30)","doi:10.11587/7PFLIU",252,"anliegen",1.11020410060883,1.28997468948364,0,0
"253","1.0 (2020-11-30)","doi:10.11587/7PFLIU",253,"anmaßen",1.25,1.17600119113922,0,0
"254","1.0 (2020-11-30)","doi:10.11587/7PFLIU",254,"anmaßung",1.83823525905609,1.22912776470184,3,3
"255","1.0 (2020-11-30)","doi:10.11587/7PFLIU",255,"anonym",2.21686744689941,1.23019123077393,3,3
"256","1.0 (2020-11-30)","doi:10.11587/7PFLIU",256,"anpatzen",2.26829266548157,1.00060951709747,3,3
"257","1.0 (2020-11-30)","doi:10.11587/7PFLIU",257,"anpatzerei",2.09999990463257,0.994428932666779,2,2
"258","1.0 (2020-11-30)","doi:10.11587/7PFLIU",258,"anpatzung",2.5,0.849836587905884,3,3
"259","1.0 (2020-11-30)","doi:10.11587/7PFLIU",259,"anpinkeln",2.54999995231628,1.05006265640259,3,3
"260","1.0 (2020-11-30)","doi:10.11587/7PFLIU",260,"anprangern",2.41176462173462,0.80439966917038,3,3
"261","1.0 (2020-11-30)","doi:10.11587/7PFLIU",261,"anprangerung",2.79999995231628,0.63245552778244,3,3
"262","1.0 (2020-11-30)","doi:10.11587/7PFLIU",262,"anrichten",2.77419352531433,0.990275323390961,3,3
"263","1.0 (2020-11-30)","doi:10.11587/7PFLIU",263,"anschlag",2.5204918384552,1.15985226631165,3,3
"264","1.0 (2020-11-30)","doi:10.11587/7PFLIU",264,"anschuldigung",2.32727265357971,1.10645484924316,3,3
"265","1.0 (2020-11-30)","doi:10.11587/7PFLIU",265,"anschwärzen",2.54545450210571,1.1281521320343,3,3
"266","1.0 (2020-11-30)","doi:10.11587/7PFLIU",266,"anschütten",1.91836738586426,1.0961434841156,2,2
"267","1.0 (2020-11-30)","doi:10.11587/7PFLIU",267,"anschüttung",1.68421053886414,1.47236275672913,0,0
"268","1.0 (2020-11-30)","doi:10.11587/7PFLIU",268,"anspannung",2.70000004768372,1.15950179100037,3,3
"269","1.0 (2020-11-30)","doi:10.11587/7PFLIU",269,"anspielung",1.9375,1.4354385137558,0,0
"270","1.0 (2020-11-30)","doi:10.11587/7PFLIU",270,"anstandslos",2.75,0.850696325302124,3,3
"271","1.0 (2020-11-30)","doi:10.11587/7PFLIU",271,"anstandspolitesse",1.88888883590698,1.36422550678253,2,2
"272","1.0 (2020-11-30)","doi:10.11587/7PFLIU",272,"anstauben",2.29999995231628,0.674948573112488,2,2
"273","1.0 (2020-11-30)","doi:10.11587/7PFLIU",273,"anstehen",2.5238094329834,0.813575267791748,3,3
"274","1.0 (2020-11-30)","doi:10.11587/7PFLIU",274,"anstehend",1.33333337306976,1.30772507190704,0,0
"275","1.0 (2020-11-30)","doi:10.11587/7PFLIU",275,"anstrengen",1.84615385532379,1.34450447559357,3,3
"276","1.0 (2020-11-30)","doi:10.11587/7PFLIU",276,"anstrengung",1.20000004768372,1.0823255777359,2,2
"277","1.0 (2020-11-30)","doi:10.11587/7PFLIU",277,"anständigkeit",1.31818187236786,1.46014881134033,0,0
"278","1.0 (2020-11-30)","doi:10.11587/7PFLIU",278,"antanzen",3.09999990463257,0.567646205425262,3,3
"279","1.0 (2020-11-30)","doi:10.11587/7PFLIU",279,"antasten",1.75,1.25131511688232,2,2
"280","1.0 (2020-11-30)","doi:10.11587/7PFLIU",280,"anti",1.70033669471741,1.39537119865417,0,0
"281","1.0 (2020-11-30)","doi:10.11587/7PFLIU",281,"antichambrieren",2.5,0.70710676908493,3,3
"282","1.0 (2020-11-30)","doi:10.11587/7PFLIU",282,"antidemokrat",3.40000009536743,0.516397774219513,3,3
"283","1.0 (2020-11-30)","doi:10.11587/7PFLIU",283,"antifeministisch",2.09999990463257,0.875595033168793,3,3
"284","1.0 (2020-11-30)","doi:10.11587/7PFLIU",284,"antiquiert",1.68965518474579,1.07942306995392,2,2
"285","1.0 (2020-11-30)","doi:10.11587/7PFLIU",285,"antisemit",1.64999997615814,1.63111197948456,0,0
"286","1.0 (2020-11-30)","doi:10.11587/7PFLIU",286,"antisemitisch",2.75280904769897,1.22734844684601,3,3
"287","1.0 (2020-11-30)","doi:10.11587/7PFLIU",287,"antisemitismus",2.63265299797058,1.43895041942596,3,3
"288","1.0 (2020-11-30)","doi:10.11587/7PFLIU",288,"antun",2.4347825050354,1.3082287311554,3,3
"289","1.0 (2020-11-30)","doi:10.11587/7PFLIU",289,"anwidern",3,0,3,3
"290","1.0 (2020-11-30)","doi:10.11587/7PFLIU",290,"anwurf",2.48717951774597,0.91397899389267,3,3
"291","1.0 (2020-11-30)","doi:10.11587/7PFLIU",291,"anzeichen",1.17391300201416,1.33662307262421,0,0
"292","1.0 (2020-11-30)","doi:10.11587/7PFLIU",292,"anzeigepflicht",0.818181812763214,1.25045442581177,0,0
"293","1.0 (2020-11-30)","doi:10.11587/7PFLIU",293,"anzupatz",2.22857141494751,1.02393710613251,2,2
"294","1.0 (2020-11-30)","doi:10.11587/7PFLIU",294,"anzünden",2.41666674613953,1.24011242389679,3,3
"295","1.0 (2020-11-30)","doi:10.11587/7PFLIU",295,"apathisch",2.42105269432068,0.683060646057129,3,3
"296","1.0 (2020-11-30)","doi:10.11587/7PFLIU",296,"apodiktisch",3.29999995231628,0.674948573112488,3,3
"297","1.0 (2020-11-30)","doi:10.11587/7PFLIU",297,"apokalypse",2.27586197853088,1.50779378414154,3,3
"298","1.0 (2020-11-30)","doi:10.11587/7PFLIU",298,"apokalypsereiter",2.33333325386047,0.866025388240814,3,3
"299","1.0 (2020-11-30)","doi:10.11587/7PFLIU",299,"apokalyptisch",2.26315784454346,1.09757840633392,2,2
"300","1.0 (2020-11-30)","doi:10.11587/7PFLIU",300,"apparat",1.70000004768372,1.30482339859009,2,2
"301","1.0 (2020-11-30)","doi:10.11587/7PFLIU",301,"apparatschik",2.26041674613953,1.0386711359024,3,3
"302","1.0 (2020-11-30)","doi:10.11587/7PFLIU",302,"appell",1.66666662693024,1.34585320949554,3,0
"303","1.0 (2020-11-30)","doi:10.11587/7PFLIU",303,"arbeitskampf",1.90909087657928,1.6403990983963,0,0
"304","1.0 (2020-11-30)","doi:10.11587/7PFLIU",304,"arbeitslos",2.01092886924744,1.38273918628693,3,3
"305","1.0 (2020-11-30)","doi:10.11587/7PFLIU",305,"arbeitslosenrat",2.18181824684143,1.60113596916199,3,3
"306","1.0 (2020-11-30)","doi:10.11587/7PFLIU",306,"arbeitslosenverhältnisse",2.40000009536743,0.843274056911469,2,2
"307","1.0 (2020-11-30)","doi:10.11587/7PFLIU",307,"arbeitslosenzahl",2.13333344459534,1.59761726856232,3,3
"308","1.0 (2020-11-30)","doi:10.11587/7PFLIU",308,"arbeitslosigkeit",1.71566259860992,1.46986496448517,0,0
"309","1.0 (2020-11-30)","doi:10.11587/7PFLIU",309,"arbeitsplatzabbau",2.88888883590698,1.26929557323456,3,3
"310","1.0 (2020-11-30)","doi:10.11587/7PFLIU",310,"arbeitsplatzverlust",1.39999997615814,1.07496774196625,1,1
"311","1.0 (2020-11-30)","doi:10.11587/7PFLIU",311,"arbeitsplatzvernichtend",3.125,0.686406493186951,3,3
"312","1.0 (2020-11-30)","doi:10.11587/7PFLIU",312,"arbeitsplatzvernichtung",2.36666655540466,1.09806513786316,3,3
"313","1.0 (2020-11-30)","doi:10.11587/7PFLIU",313,"arbeitsplatzvernichtungskeule",2.11111116409302,0.927960753440857,2,2
"314","1.0 (2020-11-30)","doi:10.11587/7PFLIU",314,"arbeitsplatzvernichtungsmaschinerie",3.40000009536743,0.516397774219513,3,3
"315","1.0 (2020-11-30)","doi:10.11587/7PFLIU",315,"arbeitsplatzvernichtungspartei",3.5,0.70710676908493,4,4
"316","1.0 (2020-11-30)","doi:10.11587/7PFLIU",316,"arbeitsunfähigkeit",2.90000009536743,1.19721901416779,3,3
"317","1.0 (2020-11-30)","doi:10.11587/7PFLIU",317,"arbeitsverweigerung",2.30337071418762,0.934253394603729,3,3
"318","1.0 (2020-11-30)","doi:10.11587/7PFLIU",318,"archaisch",1.07594931125641,1.3375461101532,0,0
"319","1.0 (2020-11-30)","doi:10.11587/7PFLIU",319,"arg",2.62195110321045,1.03804469108582,3,3
"320","1.0 (2020-11-30)","doi:10.11587/7PFLIU",320,"argumentationslabyrinth",2.09999990463257,0.852241635322571,2,2
"321","1.0 (2020-11-30)","doi:10.11587/7PFLIU",321,"argumentationsnotstand",2.03999996185303,0.902603924274445,2,2
"322","1.0 (2020-11-30)","doi:10.11587/7PFLIU",322,"arm",1.85534596443176,1.36333763599396,3,3
"323","1.0 (2020-11-30)","doi:10.11587/7PFLIU",323,"armut",1.84042549133301,1.43910956382751,3,3
"324","1.0 (2020-11-30)","doi:10.11587/7PFLIU",324,"armutschkerl",1.55555558204651,1.33333337306976,3,0
"325","1.0 (2020-11-30)","doi:10.11587/7PFLIU",325,"armutsfall",2.5,1,3,3
"326","1.0 (2020-11-30)","doi:10.11587/7PFLIU",326,"armutszeugnis",2.64900660514832,0.842208802700043,3,3
"327","1.0 (2020-11-30)","doi:10.11587/7PFLIU",327,"arrogant",2.48780488967896,1.1857898235321,3,3
"328","1.0 (2020-11-30)","doi:10.11587/7PFLIU",328,"arroganz",2.71296286582947,1.04166412353516,3,3
"329","1.0 (2020-11-30)","doi:10.11587/7PFLIU",329,"asozial",3,1.22474491596222,3,3
"330","1.0 (2020-11-30)","doi:10.11587/7PFLIU",330,"asylbetrüger",1.93333327770233,1.43759059906006,3,3
"331","1.0 (2020-11-30)","doi:10.11587/7PFLIU",331,"attacke",2.01834869384766,1.24708294868469,3,3
"332","1.0 (2020-11-30)","doi:10.11587/7PFLIU",332,"attackieren",2.32835817337036,1.19833290576935,3,3
"333","1.0 (2020-11-30)","doi:10.11587/7PFLIU",333,"attentäter",2.73684215545654,0.991189241409302,3,3
"334","1.0 (2020-11-30)","doi:10.11587/7PFLIU",334,"attitüde",0.777777791023254,1.39443337917328,0,0
"335","1.0 (2020-11-30)","doi:10.11587/7PFLIU",335,"aufbegehren",1.875,0.83452296257019,2,2
"336","1.0 (2020-11-30)","doi:10.11587/7PFLIU",336,"aufblasbar",0.699999988079071,1.23595559597015,0,0
"337","1.0 (2020-11-30)","doi:10.11587/7PFLIU",337,"aufblasen",1.72000002861023,1.29425728321075,2,2
"338","1.0 (2020-11-30)","doi:10.11587/7PFLIU",338,"aufbringen",1.1569766998291,1.20127034187317,0,0
"339","1.0 (2020-11-30)","doi:10.11587/7PFLIU",339,"aufbürden",1,1.25656175613403,0,0
"340","1.0 (2020-11-30)","doi:10.11587/7PFLIU",340,"aufdeckung",2.54545450210571,0.93419873714447,3,3
"341","1.0 (2020-11-30)","doi:10.11587/7PFLIU",341,"auferlegen",2,0.942809045314789,2,2
"342","1.0 (2020-11-30)","doi:10.11587/7PFLIU",342,"auffallen",1.32142853736877,1.56474041938782,0,0
"343","1.0 (2020-11-30)","doi:10.11587/7PFLIU",343,"auffallend",1.22222220897675,1.3107054233551,0,0
"344","1.0 (2020-11-30)","doi:10.11587/7PFLIU",344,"auffordern",1.3768116235733,1.37307560443878,0,0
"345","1.0 (2020-11-30)","doi:10.11587/7PFLIU",345,"aufforderung",1.80821919441223,1.15057396888733,2,2
"346","1.0 (2020-11-30)","doi:10.11587/7PFLIU",346,"auffällig",1.63333332538605,1.42594993114471,0,0
"347","1.0 (2020-11-30)","doi:10.11587/7PFLIU",347,"auffälligkeit",2.90000009536743,0.567646205425262,3,3
"348","1.0 (2020-11-30)","doi:10.11587/7PFLIU",348,"aufführen",2.51219511032104,0.977802395820618,3,3
"349","1.0 (2020-11-30)","doi:10.11587/7PFLIU",349,"aufgabe",1.0648854970932,1.31582903862,0,0
"350","1.0 (2020-11-30)","doi:10.11587/7PFLIU",350,"aufgeben",1.17647063732147,1.3135792016983,0,0
"351","1.0 (2020-11-30)","doi:10.11587/7PFLIU",351,"aufgeblasen",2.5,0.97952002286911,3,3
"352","1.0 (2020-11-30)","doi:10.11587/7PFLIU",352,"aufgebracht",0.952380955219269,1.16086995601654,0,0
"353","1.0 (2020-11-30)","doi:10.11587/7PFLIU",353,"aufgefordert",1.375,1.36192464828491,0,0
"354","1.0 (2020-11-30)","doi:10.11587/7PFLIU",354,"aufgeregt",1.81818187236786,1.47093045711517,3,3
"355","1.0 (2020-11-30)","doi:10.11587/7PFLIU",355,"aufgeregtheit",2.09999990463257,1.19721901416779,2,3
"356","1.0 (2020-11-30)","doi:10.11587/7PFLIU",356,"aufgeschlossen",1.60000002384186,1.50087690353394,3,0
"357","1.0 (2020-11-30)","doi:10.11587/7PFLIU",357,"aufgesetzt",1.91666662693024,1.24011242389679,3,3
"358","1.0 (2020-11-30)","doi:10.11587/7PFLIU",358,"aufhalten",2.03999996185303,1.27808976173401,3,3
"359","1.0 (2020-11-30)","doi:10.11587/7PFLIU",359,"aufheben",1.67586207389832,1.33792316913605,0,0
"360","1.0 (2020-11-30)","doi:10.11587/7PFLIU",360,"aufhebung",1.24193549156189,1.31430315971375,0,0
"361","1.0 (2020-11-30)","doi:10.11587/7PFLIU",361,"aufholbedarf",0.833333313465118,0.834847092628479,0,0
"362","1.0 (2020-11-30)","doi:10.11587/7PFLIU",362,"aufhorchen",0.899999976158142,1.24152302742004,0,0
"363","1.0 (2020-11-30)","doi:10.11587/7PFLIU",363,"aufhängen",1.36363637447357,1.12006497383118,0,0
"364","1.0 (2020-11-30)","doi:10.11587/7PFLIU",364,"aufhören",2.54545450210571,0.842943549156189,3,3
"365","1.0 (2020-11-30)","doi:10.11587/7PFLIU",365,"aufklärungsbedarf",2.35483860969543,1.27928066253662,3,3
"366","1.0 (2020-11-30)","doi:10.11587/7PFLIU",366,"aufklärungswürdig",1.81818187236786,0.981649816036224,2,2
"367","1.0 (2020-11-30)","doi:10.11587/7PFLIU",367,"aufkündigen",2.29999995231628,0.674948573112488,2,2
"368","1.0 (2020-11-30)","doi:10.11587/7PFLIU",368,"auflage",1.22500002384186,1.34902620315552,0,0
"369","1.0 (2020-11-30)","doi:10.11587/7PFLIU",369,"auflösen",1.27777779102325,1.33765029907227,0,0
"370","1.0 (2020-11-30)","doi:10.11587/7PFLIU",370,"auflösung",1.90909087657928,1.10879993438721,2,3
"371","1.0 (2020-11-30)","doi:10.11587/7PFLIU",371,"aufmarschieren",3,0.666666686534882,3,3
"372","1.0 (2020-11-30)","doi:10.11587/7PFLIU",372,"aufmüpfig",2.20000004768372,1.23969435691833,3,3
"373","1.0 (2020-11-30)","doi:10.11587/7PFLIU",373,"aufnahmestopp",1.23076927661896,1.01273941993713,2,2
"374","1.0 (2020-11-30)","doi:10.11587/7PFLIU",374,"aufpreis",1.89999997615814,0.994428932666779,2,2
"375","1.0 (2020-11-30)","doi:10.11587/7PFLIU",375,"aufregen",1.44444441795349,1.48789668083191,0,0
"376","1.0 (2020-11-30)","doi:10.11587/7PFLIU",376,"aufregung",1.53684210777283,1.36686098575592,0,0
"377","1.0 (2020-11-30)","doi:10.11587/7PFLIU",377,"aufschrei",1.55639100074768,1.2395840883255,0,0
"378","1.0 (2020-11-30)","doi:10.11587/7PFLIU",378,"aufschub",1.72727274894714,1.34839975833893,2,2
"379","1.0 (2020-11-30)","doi:10.11587/7PFLIU",379,"aufsehen",1.34482753276825,1.39580655097961,0,0
"380","1.0 (2020-11-30)","doi:10.11587/7PFLIU",380,"aufsichtsbeschwerde",0.363636374473572,0.674199879169464,0,0
"381","1.0 (2020-11-30)","doi:10.11587/7PFLIU",381,"aufspielen",2.79999995231628,0.615586996078491,3,3
"382","1.0 (2020-11-30)","doi:10.11587/7PFLIU",382,"aufspringen",1.79999995231628,1.43636965751648,3,0
"383","1.0 (2020-11-30)","doi:10.11587/7PFLIU",383,"aufstand",1.4712643623352,1.31925880908966,0,0
"384","1.0 (2020-11-30)","doi:10.11587/7PFLIU",384,"auftauchen",1.5625,1.11091268062592,2,2
"385","1.0 (2020-11-30)","doi:10.11587/7PFLIU",385,"aufteilen",1.44444441795349,1.42342674732208,0,0
"386","1.0 (2020-11-30)","doi:10.11587/7PFLIU",386,"aufwachen",2,1.09544515609741,2,2
"387","1.0 (2020-11-30)","doi:10.11587/7PFLIU",387,"aufweichen",1.39999997615814,0.966091811656952,2,2
"388","1.0 (2020-11-30)","doi:10.11587/7PFLIU",388,"aufweichung",1.80952382087708,1.28914880752563,3,3
"389","1.0 (2020-11-30)","doi:10.11587/7PFLIU",389,"aufwirbeln",3,0.666666686534882,3,3
"390","1.0 (2020-11-30)","doi:10.11587/7PFLIU",390,"aufziehen",1.92307686805725,1.44115340709686,3,3
"391","1.0 (2020-11-30)","doi:10.11587/7PFLIU",391,"aufzwingen",2.70000004768372,1.33749353885651,4,4
"392","1.0 (2020-11-30)","doi:10.11587/7PFLIU",392,"augenauswischerei",2.09285712242126,1.14361810684204,3,3
"393","1.0 (2020-11-30)","doi:10.11587/7PFLIU",393,"ausbaden",3.29999995231628,0.571240544319153,3,3
"394","1.0 (2020-11-30)","doi:10.11587/7PFLIU",394,"ausbeuten",1.75,1.2290803194046,2,2
"395","1.0 (2020-11-30)","doi:10.11587/7PFLIU",395,"ausbeutung",1.70491802692413,1.45309162139893,0,0
"396","1.0 (2020-11-30)","doi:10.11587/7PFLIU",396,"ausbeutungsvorwurf",2.59999990463257,0.699205875396729,3,3
"397","1.0 (2020-11-30)","doi:10.11587/7PFLIU",397,"ausbleiben",1.875,1.36192464828491,3,3
"398","1.0 (2020-11-30)","doi:10.11587/7PFLIU",398,"ausbluten",3.04999995231628,0.510417759418488,3,3
"399","1.0 (2020-11-30)","doi:10.11587/7PFLIU",399,"ausbooten",2.61016941070557,0.830806612968445,3,3
"400","1.0 (2020-11-30)","doi:10.11587/7PFLIU",400,"ausbootung",2.29999995231628,0.823272585868835,3,3
"401","1.0 (2020-11-30)","doi:10.11587/7PFLIU",401,"ausbrechen",1.63636362552643,1.14067363739014,2,2
"402","1.0 (2020-11-30)","doi:10.11587/7PFLIU",402,"ausbrennen",1.90909087657928,1.30034959316254,3,3
"403","1.0 (2020-11-30)","doi:10.11587/7PFLIU",403,"ausbruch",2.31578946113586,1.37649440765381,3,3
"404","1.0 (2020-11-30)","doi:10.11587/7PFLIU",404,"ausdrücklich",1.31818187236786,1.25332534313202,0,0
"405","1.0 (2020-11-30)","doi:10.11587/7PFLIU",405,"auseinander",1.47058820724487,1.28719174861908,0,0
"406","1.0 (2020-11-30)","doi:10.11587/7PFLIU",406,"auseinanderdividieren",1.55555558204651,1.13038837909698,2,2
"407","1.0 (2020-11-30)","doi:10.11587/7PFLIU",407,"auseinanderdriften",2.70000004768372,0.823272585868835,3,3
"408","1.0 (2020-11-30)","doi:10.11587/7PFLIU",408,"auseinanderentwicklung",1.70000004768372,1.33749353885651,2,2
"409","1.0 (2020-11-30)","doi:10.11587/7PFLIU",409,"auseinanderfallen",2.20000004768372,0.918936610221863,2,2
"410","1.0 (2020-11-30)","doi:10.11587/7PFLIU",410,"auseinandersetzen",1.29545450210571,1.11187136173248,0,0
"411","1.0 (2020-11-30)","doi:10.11587/7PFLIU",411,"auseinandersetzung",2,1.28689885139465,3,3
"412","1.0 (2020-11-30)","doi:10.11587/7PFLIU",412,"ausfall",1.80851066112518,1.48380088806152,3,0
"413","1.0 (2020-11-30)","doi:10.11587/7PFLIU",413,"ausgabe",1.73026311397552,1.39046132564545,3,0
"414","1.0 (2020-11-30)","doi:10.11587/7PFLIU",414,"ausgeben",1.98958337306976,1.33373069763184,3,3
"415","1.0 (2020-11-30)","doi:10.11587/7PFLIU",415,"ausgebrannt",2.63636374473572,1.02691066265106,3,3
"416","1.0 (2020-11-30)","doi:10.11587/7PFLIU",416,"ausgebrochen",0.800000011920929,0.918936610221863,0,0
"417","1.0 (2020-11-30)","doi:10.11587/7PFLIU",417,"ausgedealt",2.25,1.21543109416962,3,3
"418","1.0 (2020-11-30)","doi:10.11587/7PFLIU",418,"ausgegrauselt",2.90000009536743,0.875595033168793,3,3
"419","1.0 (2020-11-30)","doi:10.11587/7PFLIU",419,"ausgeliefert",2.90000009536743,0.567646205425262,3,3
"420","1.0 (2020-11-30)","doi:10.11587/7PFLIU",420,"ausgelöscht",2.75,1.11133909225464,3,3
"421","1.0 (2020-11-30)","doi:10.11587/7PFLIU",421,"ausgerechnet",1.827272772789,1.38046061992645,3,3
"422","1.0 (2020-11-30)","doi:10.11587/7PFLIU",422,"ausgeschieden",1.4736841917038,1.07333445549011,2,2
"423","1.0 (2020-11-30)","doi:10.11587/7PFLIU",423,"ausgeschlossen",1.25352108478546,1.25035202503204,0,0
"424","1.0 (2020-11-30)","doi:10.11587/7PFLIU",424,"ausgesprochen",1.11764705181122,1.38789451122284,0,0
"425","1.0 (2020-11-30)","doi:10.11587/7PFLIU",425,"ausgrenzen",2.05999994277954,1.05772185325623,3,3
"426","1.0 (2020-11-30)","doi:10.11587/7PFLIU",426,"ausgrenzung",1.8048779964447,1.2087082862854,2,2
"427","1.0 (2020-11-30)","doi:10.11587/7PFLIU",427,"ausgrenzungskur",2.40000009536743,1.17378783226013,3,3
"428","1.0 (2020-11-30)","doi:10.11587/7PFLIU",428,"ausgrenzungspolitik",1.95000004768372,1.05006265640259,2,2
"429","1.0 (2020-11-30)","doi:10.11587/7PFLIU",429,"aushalten",2.48076915740967,1.03829395771027,3,3
"430","1.0 (2020-11-30)","doi:10.11587/7PFLIU",430,"aushebelung",2.54999995231628,1.09904265403748,3,3
"431","1.0 (2020-11-30)","doi:10.11587/7PFLIU",431,"aushungern",2.44628095626831,1.1176643371582,3,3
"432","1.0 (2020-11-30)","doi:10.11587/7PFLIU",432,"aushungerung",2.24137926101685,1.18488013744354,3,3
"433","1.0 (2020-11-30)","doi:10.11587/7PFLIU",433,"aushöhlen",1.87999999523163,1.25584352016449,2,2
"434","1.0 (2020-11-30)","doi:10.11587/7PFLIU",434,"aushöhlung",2.16000008583069,1.01739966869354,3,3
"435","1.0 (2020-11-30)","doi:10.11587/7PFLIU",435,"auslassen",1.71428573131561,1.14642298221588,2,2
"436","1.0 (2020-11-30)","doi:10.11587/7PFLIU",436,"ausleeren",2.40000009536743,1.17378783226013,3,3
"437","1.0 (2020-11-30)","doi:10.11587/7PFLIU",437,"ausliefern",2.5,1.10716140270233,3,3
"438","1.0 (2020-11-30)","doi:10.11587/7PFLIU",438,"ausländerfeind",1.63636362552643,1.36181700229645,0,3
"439","1.0 (2020-11-30)","doi:10.11587/7PFLIU",439,"ausländerfeindlich",2.56451606750488,1.08069443702698,3,3
"440","1.0 (2020-11-30)","doi:10.11587/7PFLIU",440,"ausländerfeindlichkeit",1.79487180709839,1.39886212348938,3,3
"441","1.0 (2020-11-30)","doi:10.11587/7PFLIU",441,"ausländerfreundlich",1.21052634716034,1.39757513999939,0,0
"442","1.0 (2020-11-30)","doi:10.11587/7PFLIU",442,"ausländerfreundlichkeit",1.60000002384186,1.42984068393707,0,0
"443","1.0 (2020-11-30)","doi:10.11587/7PFLIU",443,"ausländerhass",3.15000009536743,1.03998982906342,3,3
"444","1.0 (2020-11-30)","doi:10.11587/7PFLIU",444,"ausländerhasser",2.59999990463257,1.42984068393707,3,3
"445","1.0 (2020-11-30)","doi:10.11587/7PFLIU",445,"ausländerhauen",2.59999990463257,1.17378783226013,3,3
"446","1.0 (2020-11-30)","doi:10.11587/7PFLIU",446,"ausländerpartei",2.5,0.849836587905884,3,2
"447","1.0 (2020-11-30)","doi:10.11587/7PFLIU",447,"ausländerrecht",3.40000009536743,0.516397774219513,3,3
"448","1.0 (2020-11-30)","doi:10.11587/7PFLIU",448,"ausländersprüche",2.5,1.08012342453003,3,3
"449","1.0 (2020-11-30)","doi:10.11587/7PFLIU",449,"ausländerstopp",1.89999997615814,1.33377182483673,3,3
